Gender,Age,Annual Income ($),Spending Score (1-100),Work Experience,Family Size,Profession_Doctor,Profession_Engineer,Profession_Entertainment,Profession_Executive,Profession_Healthcare,Profession_Homemaker,Profession_Lawyer,Profession_Marketing,Cluster,PCA1,PCA2
1,94,114510.0,39,0,4,False,False,False,False,True,False,False,False,0,10870.22474894885,-25.399660081622866
1,77,66256.0,13,1,2,False,False,False,False,False,False,True,False,1,-85637.77787847928,-74.7580923680595
1,48,118285.0,69,8,4,True,False,False,False,False,False,False,False,0,18420.221031371868,37.13950253204007
0,97,128723.0,58,4,5,False,False,False,False,False,False,False,False,0,39296.22578733311,11.908938981760055
1,28,178285.0,91,4,7,False,False,False,False,False,False,False,False,0,138420.21946237315,80.32017799944866
1,99,144176.0,74,7,2,False,False,False,False,False,False,False,True,0,70202.22655431845,43.24879258118558
0,27,82474.0,31,9,3,False,False,False,False,False,False,False,False,1,-53201.78249646205,-36.387765831947675
1,95,159010.0,84,6,2,False,False,False,False,False,False,True,False,0,99870.22642819968,62.986901628420966
0,18,77873.0,49,6,5,False,False,False,True,False,False,False,False,1,-62403.78281215046,0.2965972397982384
0,42,53392.0,89,6,4,False,False,False,False,False,False,False,False,1,-111365.77870514923,79.65490898583163
0,50,168898.0,41,9,7,False,False,False,False,False,False,False,False,0,119646.22009178888,-20.65410377713009
0,86,128917.0,7,5,5,False,False,False,False,False,True,False,False,0,39684.222755720446,-89.40433241283294
0,69,185067.0,49,5,4,False,False,False,False,False,False,True,False,0,151984.22227873455,-6.306112917661828
0,23,132183.0,76,10,3,False,False,False,False,False,False,False,False,0,46216.21858678234,52.144813053719446
1,82,82060.0,46,7,1,False,False,False,False,True,False,False,False,1,-54029.77610594868,-9.641011965331556
1,97,133614.0,58,7,4,False,False,False,False,False,False,False,False,0,49078.22580687671,11.73225348622265
1,75,76474.0,5,5,5,True,False,False,False,False,False,False,False,1,-65201.77833365951,-90.99723437306544
1,45,125677.0,36,5,2,False,False,True,False,False,False,False,False,0,33204.21941435167,-28.88142001857269
1,23,127971.0,56,1,5,False,False,False,False,False,False,False,False,0,37792.21775069706,12.346444405506194
0,38,76103.0,62,9,3,False,False,False,True,False,False,False,False,1,-65943.78016176939,25.14380721729086
1,45,114741.0,96,0,5,False,False,False,False,False,False,False,False,0,11332.221600133926,91.45115594635445
1,82,157994.0,92,1,1,False,False,False,False,False,False,False,False,0,97838.22524980214,79.81270763978225
0,73,93786.0,44,3,1,False,False,True,False,False,False,False,False,1,-30577.777241158645,-13.475807261652069
0,36,75178.0,41,1,7,False,False,True,False,False,False,False,False,1,-67793.78122711698,-16.65184226384053
1,96,99263.0,100,8,1,False,False,False,False,True,False,False,False,1,-19623.77267160797,96.89986389781814
1,83,52590.0,3,0,4,False,False,False,False,True,False,False,False,1,-112969.77755442937,-94.64654082906688
0,33,170959.0,75,0,4,False,False,False,False,False,False,False,False,0,123768.2193502998,48.305686552882406
0,68,135076.0,60,1,5,False,True,False,False,False,False,False,False,0,52002.2226907188,17.431973522930836
0,88,167112.0,34,0,1,False,False,False,False,False,False,True,False,0,116074.22372206123,-36.79247493092609
1,87,184639.0,12,1,6,True,False,False,False,False,False,False,False,0,151128.22280886822,-81.30970926234026
1,88,172369.0,80,6,6,False,False,False,False,False,False,False,False,0,126588.22552257235,54.95524125926909
1,43,124256.0,67,1,7,False,False,False,False,False,False,False,True,0,30362.220324022288,33.270020623473044
1,64,89972.0,92,10,6,False,False,False,False,False,False,False,False,1,-38205.776285662825,83.10158086199131
0,96,67799.0,42,1,6,False,False,True,False,False,False,False,False,1,-82551.77475230649,-17.96852051927722
1,72,176074.0,70,1,7,True,False,False,False,False,False,False,False,0,133998.22336542234,35.81437423505358
0,48,167517.0,27,2,7,False,False,False,False,False,False,False,False,0,116884.21926480433,-48.44151706874786
1,64,77914.0,11,1,6,False,False,False,False,False,False,False,False,1,-62321.77934738121,-78.37836318759034
1,52,86365.0,70,1,7,False,True,False,False,False,False,False,False,1,-45419.77848964055,39.99784466095868
1,44,131091.0,62,4,1,False,False,False,False,False,False,False,False,0,44032.22021797938,22.97975881987747
1,50,117076.0,45,1,2,True,False,False,False,False,False,False,False,0,16002.220248243117,-10.879734948296038
0,53,150925.0,1,1,2,False,False,False,False,True,False,False,False,0,83700.21884460584,-100.14994582144008
1,31,149379.0,100,0,3,False,False,False,False,False,False,True,False,0,80608.22011513566,99.12436124565338
1,31,138644.0,94,4,3,False,True,False,False,False,False,False,False,0,59138.219991215505,87.46806212345575
0,97,148493.0,42,4,7,True,False,False,False,False,False,False,False,0,78836.22515275975,-20.7399037483223
0,27,84658.0,66,4,6,False,False,False,False,False,False,True,False,1,-48833.78127023693,33.529008966420065
0,81,108759.0,60,7,6,False,False,False,False,False,False,False,False,1,-631.7757456196996,17.507504582287634
0,64,186203.0,73,10,5,False,False,False,False,False,False,False,False,0,154256.2227024489,41.90552629569957
1,78,132983.0,67,7,7,False,False,False,False,True,False,False,False,0,47816.22413115496,30.869598599255216
0,72,149092.0,39,8,1,False,True,False,False,False,False,False,False,0,80034.22237263815,-25.28508760105542
0,36,163845.0,84,5,7,True,False,False,False,False,False,False,False,0,109540.22012587247,66.3278991758305
0,97,117777.0,67,5,5,False,False,False,False,False,False,False,False,0,17404.22616853373,30.261499545552976
0,88,131584.0,18,7,3,False,False,False,False,False,False,False,False,0,45018.22337651707,-67.62901684582575
1,21,123904.0,91,7,5,False,False,False,False,False,False,False,False,0,29658.21892210933,82.53974934804043
1,62,89801.0,88,5,4,False,False,False,False,False,False,False,False,1,-38547.77673780849,75.25739461752985
0,73,173466.0,57,10,5,False,False,True,False,False,False,False,False,0,128782.22312228312,9.811235253144627
1,34,55690.0,4,4,6,False,False,False,False,False,False,False,True,1,-106769.78269608895,-89.86345827154065
0,39,100419.0,19,5,4,False,False,False,False,False,False,False,False,1,-17311.781762642007,-61.67033602234386
1,82,62951.0,47,8,2,False,False,False,False,False,False,True,False,1,-92247.77598203889,-7.010128553449864
0,39,118554.0,1,4,6,False,False,False,False,False,False,True,False,0,18958.21753357351,-98.2576908970995
1,68,75561.0,87,5,3,False,False,False,False,True,False,False,False,1,-67027.77609326108,73.37855737999132
1,77,147306.0,50,6,6,False,False,False,False,True,False,False,False,0,76462.22332988017,-3.5279483639798777
1,35,111871.0,30,10,1,True,False,False,False,False,False,False,False,0,5592.218236371664,-39.845656495135664
1,47,121267.0,58,1,1,False,True,False,False,False,False,False,False,0,24384.22038074101,15.147881809138116
1,48,151519.0,93,7,2,False,False,False,False,False,False,False,False,0,84888.22176715307,84.01593219992706
1,34,105448.0,40,0,5,False,False,False,False,False,False,False,False,1,-7253.781611614788,-19.5356804106761
1,20,92048.0,91,1,1,False,False,False,False,True,False,False,False,1,-34053.781216691,83.69790055557105
0,61,99980.0,94,10,1,False,False,False,False,True,False,False,False,1,-18189.776609930588,86.94944980372419
1,52,82478.0,95,10,1,False,False,False,True,False,False,False,False,1,-53193.77747827747,90.06808180420055
0,99,139685.0,20,1,4,False,False,False,False,True,False,False,False,0,61220.224519267606,-64.52607584644572
1,84,182374.0,62,0,6,False,False,True,False,False,False,False,False,0,146598.2243120599,18.90544328021046
1,58,119366.0,94,4,2,False,True,False,False,False,False,False,False,0,20582.222936884064,86.50964984017666
1,91,53788.0,57,0,2,True,False,False,False,False,False,False,False,1,-110573.77474109828,12.793018457493336
1,67,118348.0,94,1,7,False,True,False,False,False,False,False,False,0,18546.2239021937,86.01772105760287
0,56,137428.0,87,0,2,False,False,False,False,False,False,False,False,0,56706.22234633402,72.05152219823358
1,62,106982.0,53,1,7,False,False,True,False,False,False,False,False,1,-4185.778110978412,4.73150322241645
1,38,120825.0,24,9,7,False,False,False,True,False,False,False,False,0,23500.21834505409,-52.32050455345954
1,51,58006.0,83,1,5,False,False,False,True,False,False,False,False,1,-102137.77804303671,66.99560486767544
0,20,106941.0,73,1,1,False,False,False,False,False,False,False,False,1,-4267.781925659023,47.21629512189257
0,43,129782.0,31,1,2,False,False,True,False,False,False,False,False,0,41414.21894389918,-38.87563806307312
0,93,121513.0,90,0,6,False,True,False,False,False,False,False,False,0,24876.226504710867,76.37722303894128
1,54,79925.0,30,0,3,False,False,False,False,True,False,False,False,1,-58299.77976928492,-39.8598579461669
0,23,112089.0,74,7,7,False,False,False,False,True,False,False,False,0,6028.218570589677,48.827345105780736
1,64,146794.0,90,8,3,False,False,False,False,True,False,False,False,0,75438.22340935477,77.21951765611423
1,55,75033.0,30,5,5,False,True,False,False,False,False,False,False,1,-68083.77955368817,-39.78380723073384
1,85,149969.0,78,0,6,False,False,False,True,False,False,False,False,0,81788.22511360887,51.91321569925189
1,20,124852.0,39,5,5,False,False,False,False,True,False,False,False,0,31554.2168770976,-21.37650339520497
0,73,154837.0,42,8,4,False,False,False,True,False,False,False,False,0,91524.22259654442,-19.542787948896354
1,53,145678.0,55,0,1,False,False,False,True,False,False,False,False,0,73206.22081671779,7.984040556255827
1,50,136660.0,48,1,3,False,False,True,False,False,False,False,False,0,55170.22030139399,-5.537053830637809
0,37,62893.0,29,1,5,False,False,False,True,False,False,False,False,1,-92363.78153587907,-40.2885808335665
0,78,163514.0,89,9,2,True,False,False,False,False,False,False,False,0,108878.22482208212,73.82639142866113
0,29,145934.0,40,10,2,False,False,False,False,False,False,False,True,0,73718.21785538443,-20.637789770761557
1,54,119223.0,58,10,7,False,False,False,False,False,False,True,False,0,20296.22132317754,14.747370494612962
0,89,127479.0,18,10,2,True,False,False,False,False,False,False,False,0,36808.2235336271,-67.56525554319933
1,25,136146.0,98,6,6,False,False,False,False,False,False,False,False,0,54142.21955957697,95.89080606233047
1,18,82812.0,1,6,2,False,False,False,False,False,False,False,False,1,-52525.78461379013,-95.82097780979313
0,74,51260.0,43,5,5,False,False,True,False,False,False,False,False,1,-115629.7769641775,-14.129204852709968
0,21,159572.0,42,5,5,False,False,False,False,True,False,False,False,0,100994.21697843284,-16.598682416854306
1,49,176954.0,57,5,6,False,False,False,False,False,False,False,False,0,135758.22047526456,11.14389215953926
0,58,85908.0,99,5,4,False,False,False,False,False,False,False,False,1,-46333.77674968839,97.61473692593385
1,55,123045.0,56,7,3,False,True,False,False,False,False,False,False,0,27940.221264881402,10.582342494072474
1,31,161211.0,10,9,1,False,False,False,False,False,False,True,False,0,104272.2168956334,-81.2334915748471
1,59,81702.0,27,6,4,False,False,False,False,False,False,False,True,1,-54745.77925185353,-46.244988062663026
1,25,173043.0,3,8,6,False,False,False,False,False,False,False,False,0,127936.21598597159,-95.26714157958155
0,63,126380.0,90,6,1,False,False,False,False,False,False,False,False,0,34610.223323375045,77.9732144480841
1,60,128205.0,27,6,5,False,False,False,False,True,False,False,False,0,38260.22072271598,-47.858552977016885
1,41,181355.0,73,10,3,False,False,False,False,False,False,False,False,0,144560.2202391228,43.4365457575114
1,84,97931.0,70,9,7,False,False,False,False,True,False,False,False,1,-22287.774983612846,37.67091153116296
0,72,146432.0,25,6,1,False,False,False,False,False,False,False,False,0,74714.22183849242,-53.17325435900575
1,97,125731.0,41,6,4,False,False,False,False,False,False,False,False,0,33312.22519544583,-21.984305363087792
1,43,132701.0,70,5,2,False,False,False,False,True,False,False,False,0,47252.22042239018,38.97164557592927
1,63,116095.0,8,5,1,False,False,False,False,False,False,False,False,0,14040.22033839098,-85.60484629747144
0,54,136417.0,45,9,6,False,False,False,False,True,False,False,False,0,54684.22076632574,-11.809353453522322
0,27,80783.0,82,9,3,False,False,False,False,False,False,False,False,1,-56583.78062242573,65.62336330693576
0,28,182580.0,60,6,6,False,False,False,True,False,False,False,False,0,147010.2183341737,18.194717494533617
1,84,143567.0,48,7,2,False,False,False,False,False,False,False,False,0,68984.2239984525,-7.81658426855364
0,71,85908.0,85,5,4,False,False,True,False,False,False,False,False,1,-46333.77587095126,68.85568231423201
1,88,139806.0,99,4,4,False,False,True,False,False,False,False,False,0,61462.22628021981,94.03921036589601
1,75,77269.0,24,8,1,False,False,False,False,False,False,False,False,1,-63611.7776303529,-53.05042888263071
1,96,105968.0,65,4,5,False,True,False,False,False,False,False,False,1,-6213.77400114332,26.72178453416173
1,83,125660.0,19,10,4,False,True,False,False,False,False,False,False,0,33170.222951216696,-65.15148218445698
1,86,98444.0,76,7,4,False,False,True,False,False,False,False,False,1,-21261.77460734899,49.544503837883155
0,60,179503.0,9,4,3,False,False,False,False,False,False,False,False,0,140856.21984496783,-85.54342102350536
1,65,75685.0,19,7,3,False,False,False,False,False,False,False,True,1,-66779.77887636391,-62.3969947564772
1,49,85374.0,45,8,5,False,False,False,False,False,False,False,False,1,-47401.779636300445,-9.800802095231887
1,78,128642.0,19,5,6,False,False,False,False,False,False,False,True,0,39134.222348299154,-64.93135537842073
0,25,182292.0,78,7,5,False,False,False,False,False,False,False,False,0,146434.2186793906,54.3631101257879
1,58,127833.0,2,7,7,False,False,False,False,False,False,False,False,0,37516.219626208724,-97.7124570636504
1,80,178866.0,97,8,4,False,False,False,False,False,False,False,False,0,139582.22527991224,89.19079767862884
1,94,183643.0,51,5,5,False,False,False,False,False,False,False,False,0,149136.22504111344,-3.7455456602083608
0,62,113306.0,4,5,6,False,False,False,True,False,False,False,False,0,8462.220138157143,-93.45604748360965
0,20,84008.0,77,8,4,False,False,False,False,False,False,False,False,1,-50133.78157188959,55.93957500235588
0,85,85758.0,35,10,4,False,False,False,False,False,False,True,False,1,-46633.77612912997,-31.95252351325637
1,72,63128.0,45,8,7,False,True,False,False,False,False,False,False,1,-91893.77708258337,-10.426886061856099
0,95,70174.0,6,10,6,False,False,False,True,False,False,False,False,1,-77801.77605143162,-90.00266697581682
1,97,170133.0,42,5,5,False,True,False,False,False,False,False,False,0,122116.22507784382,-21.464961754612855
1,25,165978.0,42,7,3,False,False,False,False,False,False,False,False,0,113806.21739732695,-17.05692064265866
1,59,113389.0,79,4,6,True,False,False,False,False,False,False,False,0,8628.222549054066,56.65835148340673
0,30,111690.0,73,10,4,False,False,True,False,False,False,False,False,0,5230.219303371967,46.4154980862414
1,63,184830.0,60,9,3,True,False,False,False,False,False,False,False,0,151510.2220913501,16.030284764932173
1,23,91549.0,23,4,3,False,False,False,False,False,False,False,False,1,-35051.783323005635,-52.420552466073445
1,97,94629.0,17,6,3,False,False,False,False,False,False,False,True,1,-28891.775602627473,-68.92347090249568
1,97,167558.0,99,4,7,False,False,False,False,False,False,False,False,0,116966.22717682295,92.5732672347194
0,94,119189.0,57,9,3,False,False,False,False,False,False,False,False,0,20228.225518778112,10.383876545827224
1,28,96207.0,67,5,5,False,False,False,False,False,False,False,False,1,-25735.7811591083,35.08015196267843
0,21,85339.0,6,4,7,True,False,False,False,False,False,False,False,1,-47471.78410391304,-86.08506026153367
1,25,111942.0,7,5,5,False,False,False,False,False,False,False,False,0,5734.21628294183,-85.21353060168981
1,48,157003.0,45,5,4,False,True,False,False,False,False,False,False,0,95856.21997807376,-12.117559157701825
1,53,117123.0,23,9,7,False,False,False,False,False,False,False,False,0,16096.219926004385,-55.0865198074066
1,97,172747.0,76,7,2,False,False,False,False,False,False,False,False,0,127344.22631831674,46.411804841640475
0,33,157358.0,52,7,4,False,False,False,False,True,False,False,False,0,96566.21865783026,2.7448977326083295
0,72,166043.0,93,7,6,True,False,False,False,False,False,False,False,0,113936.22432279872,82.0995893074164
0,40,67768.0,15,10,6,True,False,False,False,False,False,False,False,1,-82613.78160084195,-68.6635446465519
0,34,171353.0,34,8,4,True,False,False,False,False,False,False,False,0,124556.21807376979,-33.77082209788461
1,63,116971.0,76,7,5,False,False,False,True,False,False,False,False,0,15792.222891612939,50.289831606675904
1,85,97822.0,38,5,3,True,False,False,False,False,False,False,False,1,-22505.77614295516,-26.330927331770667
1,86,117203.0,83,10,3,False,False,False,False,True,False,False,False,0,16256.22563639372,62.89738190682476
1,63,88720.0,100,10,1,False,False,False,False,False,False,False,False,1,-40709.776138857786,99.20217173644323
1,76,139447.0,36,8,7,False,False,False,False,False,False,False,False,0,60744.22277465125,-31.20469416255331
0,19,179269.0,93,6,3,False,False,True,False,False,False,False,False,0,140388.21856461765,84.81532328140145
1,84,136254.0,90,5,6,False,True,False,False,False,False,False,False,0,54358.22556661855,76.39471579283361
0,38,174594.0,56,8,2,False,False,False,True,False,False,False,False,0,131038.219279821,9.8662134647513
1,30,73107.0,48,9,1,False,False,False,False,False,False,False,False,1,-71935.78153894114,-2.265132129441856
1,86,98344.0,25,6,6,False,False,False,False,False,False,False,False,1,-21461.776473132915,-52.40496969826272
0,21,163509.0,21,10,1,False,False,False,False,True,False,False,False,0,108868.21623595344,-58.73147054949976
1,87,95853.0,53,9,1,False,False,False,False,True,False,False,False,1,-26443.775330464025,3.5850505912475654
0,40,156411.0,70,6,5,False,False,False,False,False,False,False,False,0,94672.22006330988,38.34879426725162
1,63,106691.0,79,9,3,False,False,False,False,True,False,False,False,1,-4767.776965651574,56.622762464611185
0,26,144832.0,42,5,3,False,False,False,False,False,False,False,False,0,71514.21754534266,-16.400444542026847
0,29,132297.0,53,8,1,False,False,True,False,False,False,False,False,0,46444.21833890179,5.818364055353943
0,28,157383.0,13,8,2,False,False,False,False,False,False,True,False,0,96616.21669122929,-74.92686554929698
1,99,150782.0,18,8,2,False,False,False,True,False,False,False,False,0,83414.22449614762,-68.92714300539909
0,69,143987.0,87,10,5,False,False,False,False,True,False,False,False,0,69824.2238915531,71.00584156230947
0,73,104826.0,36,5,1,False,False,False,False,True,False,False,False,1,-8497.777541233023,-29.848378556849095
1,42,152547.0,56,7,4,False,False,False,False,False,False,False,False,0,86944.21978336613,10.36825463665038
0,43,85347.0,9,1,1,True,False,False,False,False,False,False,False,1,-47455.781736159726,-81.3717368498493
1,79,122828.0,32,0,5,False,False,False,True,False,False,False,False,0,27506.222868082477,-38.78171798872823
0,18,107794.0,17,0,5,False,True,False,False,False,False,False,False,1,-2561.784174121429,-64.64425301287822
0,39,152566.0,11,1,7,False,False,True,False,False,False,False,False,0,86982.21775041355,-79.38776416035854
1,41,91715.0,99,0,3,False,False,True,False,False,False,False,False,1,-34719.77867226246,98.4579864929224
1,60,99222.0,48,1,6,False,False,False,False,False,False,False,False,1,-19705.77849115552,-4.885381023276864
1,39,70280.0,99,0,4,False,True,False,False,False,False,False,False,1,-77589.7788060107,99.29032722191074
1,90,70030.0,86,1,2,False,False,False,False,True,False,False,False,1,-78089.77382508806,70.27897713321856
1,83,102083.0,24,1,1,False,False,False,False,False,False,False,False,1,-13983.776961512638,-54.31912776701452
1,92,166163.0,87,8,5,False,True,False,False,False,False,False,False,0,114176.22624933161,68.90948597419552
0,50,187545.0,61,4,6,False,False,False,True,False,False,False,False,0,156940.22067915899,18.731428709326
0,90,182910.0,86,0,1,False,False,True,False,False,False,False,False,0,147670.2257886061,66.51586830574827
1,27,115438.0,37,0,6,False,False,False,False,False,False,False,False,0,12726.217518349702,-25.451895014612134
1,93,93964.0,80,4,2,False,False,False,False,False,False,False,False,1,-30221.773758948522,57.29192929940575
1,61,180341.0,75,1,3,False,False,False,False,True,False,False,False,0,142532.22232210898,46.32579201795072
1,91,107323.0,1,7,7,False,True,False,False,False,False,False,False,1,-3503.7768232925882,-100.98729578410266
1,79,119435.0,55,0,7,False,False,True,False,False,False,False,False,0,20720.223739201043,7.3094913880877606
1,80,68341.0,22,13,6,False,False,False,False,False,False,False,False,1,-81467.77702048353,-57.079075614383186
1,34,100621.0,3,1,1,False,False,False,False,True,False,False,False,1,-16907.782970679335,-93.34168019683618
0,96,172039.0,51,0,6,False,False,False,False,False,False,True,False,0,125928.22522812741,-3.4537882599724163
1,48,70844.0,22,0,3,False,False,True,False,False,False,False,False,1,-76461.78067424081,-55.19219999303143
0,25,100964.0,96,1,6,False,False,False,False,False,False,False,True,1,-16221.780484667848,93.09174078410715
1,98,128037.0,39,6,2,False,False,True,False,False,False,False,False,0,37924.22520429439,-26.115743464674864
0,84,97081.0,75,1,3,False,False,False,False,False,False,False,True,1,-23987.77495190422,47.739849695412346
0,88,92247.0,47,0,6,False,False,False,False,False,False,False,True,1,-33655.77552229968,-8.310231258126962
0,86,129914.0,92,1,3,False,False,False,False,False,False,False,False,0,41678.22578933576,80.50993863597722
1,55,94014.0,53,9,5,False,True,False,False,False,False,False,False,1,-30121.77871465075,5.541646023291552
1,56,138864.0,93,0,5,False,False,False,False,False,False,False,False,0,59578.22258711491,83.99479937612504
1,73,68161.0,23,1,2,True,False,False,False,False,False,False,False,1,-81827.7779463911,-54.59277432707151
1,38,181108.0,32,1,1,False,False,False,False,False,True,False,False,0,144066.2182647945,-38.29310495098427
0,37,87764.0,59,9,7,False,True,False,False,False,False,False,False,1,-42621.78038299136,18.811054152667726
1,41,102543.0,54,7,3,False,False,False,False,False,False,False,False,1,-13063.780252505196,8.100521102090703
0,94,139417.0,13,1,3,False,False,False,False,False,False,False,False,0,60684.2237197365,-78.21235241469292
1,57,81802.0,29,9,1,False,False,False,False,False,True,False,False,1,-54545.77937414151,-42.14267194259409
1,96,102788.0,51,0,1,False,False,False,False,False,False,False,False,1,-12573.774598181466,-1.133752924023284
1,59,163179.0,19,1,7,False,False,False,False,True,False,False,False,0,108208.22014848812,-64.93761293067723
0,87,71318.0,22,1,3,False,False,False,False,True,False,False,False,1,-75513.7764861763,-57.530725833776756
0,55,63683.0,34,3,1,False,False,False,False,True,False,False,False,1,-90783.77943373098,-31.393296410382085
0,82,121610.0,36,0,5,False,False,False,False,False,False,False,False,0,25070.223339758682,-30.922907669087177
1,83,150682.0,25,1,1,False,False,False,False,False,False,False,False,0,83214.22292669269,-53.9428865328954
1,96,124550.0,46,0,3,False,False,False,False,False,False,False,True,0,30950.225176989916,-11.85869590347366
0,55,148875.0,99,0,4,False,False,False,False,False,False,False,False,0,79600.22265807586,95.71531642080616
0,33,109223.0,43,1,5,False,True,False,False,False,False,False,False,1,296.2183941259573,-13.611020378627423
1,46,120899.0,7,2,6,False,False,False,False,False,False,False,True,0,23648.218464494596,-86.74641323293966
1,27,101948.0,31,0,5,False,False,False,False,False,False,False,False,1,-14253.782678908006,-36.99503046489161
0,72,143169.0,58,0,4,False,True,False,False,False,False,False,False,0,68188.22299495229,12.932207845988867
1,19,181795.0,59,3,5,False,False,False,False,True,False,False,False,0,145440.2172827948,16.773275367574254
1,48,186445.0,41,0,1,False,True,False,False,False,False,False,False,0,154740.2196324712,-21.068304386702916
1,58,102205.0,24,1,1,False,False,False,False,False,False,False,False,1,-13739.779637848209,-52.838391533476866
1,21,52326.0,69,0,2,False,False,False,False,True,False,False,False,1,-113497.78178929885,40.98851778963994
0,91,82992.0,5,1,5,False,False,True,False,False,False,False,False,1,-52165.77670238963,-92.14480378001814
0,44,145520.0,55,1,7,False,False,False,False,False,True,False,False,0,72890.21992080648,8.510459707263873
1,80,104820.0,96,2,4,False,False,False,False,False,False,False,False,1,-8509.77461303278,89.69468028798656
1,28,69025.0,79,0,2,False,False,True,False,False,False,False,False,1,-80099.78072939272,60.0070169336184
0,74,164976.0,89,0,4,False,False,True,False,False,False,False,False,0,111802.22427183154,74.05857743312217
1,79,178576.0,51,5,5,False,False,False,True,False,False,False,False,0,139002.22345279873,-2.685756886001908
1,42,72415.0,52,0,5,False,False,False,False,False,False,False,True,1,-73319.78020560436,5.0815342540290835
0,80,112146.0,24,0,3,False,False,True,False,False,False,False,False,0,6142.2227004325105,-54.47415865229169
1,24,51661.0,79,0,7,False,False,True,False,False,False,False,False,1,-114827.78105616252,60.81804827201091
1,71,152910.0,90,1,6,False,False,False,False,False,False,False,False,0,87670.22405951176,76.63111292504371
0,48,143455.0,62,1,6,False,False,False,False,True,False,False,False,0,68760.22060383242,22.33707538251983
0,30,173096.0,92,0,3,False,False,False,False,True,False,False,False,0,128042.21963627925,82.39838409097183
1,52,121172.0,97,5,4,False,False,False,False,True,False,False,False,0,24194.222430723778,92.7955747071338
1,34,56492.0,15,8,1,False,False,False,False,False,True,False,False,1,-105165.78227935007,-67.91381109894382
0,64,156422.0,39,1,7,False,False,True,False,False,False,False,False,0,94694.22143925435,-25.026263608942806
0,71,118096.0,36,0,3,False,False,False,False,False,False,True,False,0,18042.222156681863,-30.150047317304338
0,87,149685.0,30,9,6,False,False,False,True,False,False,False,False,0,81220.22370495411,-44.199165523929395
1,68,89765.0,28,0,7,False,False,False,False,False,False,False,False,1,-38619.77834225711,-45.02313928339161
0,24,64738.0,67,0,6,False,False,False,False,False,False,False,False,1,-88673.78154797737,36.392176486203596
1,53,146877.0,47,4,3,False,False,False,False,True,False,False,False,0,75604.22059657096,-8.071571300571822
1,39,62935.0,60,0,7,False,False,False,False,False,False,False,False,1,-92279.78018445172,21.566907565007764
1,64,115754.0,35,1,3,False,True,False,False,False,False,False,False,0,13358.221393533735,-31.65980179993822
1,41,186470.0,21,0,7,False,False,False,False,False,False,False,False,0,154790.21820228765,-60.64292713759423
1,94,86172.0,55,4,4,False,False,False,False,False,False,False,False,1,-45805.77452441296,7.51242171065994
1,40,184222.0,17,0,2,False,False,False,False,True,False,False,False,0,150294.21791290626,-68.49868567168835
0,81,71543.0,1,1,4,False,False,True,False,False,False,False,False,1,-75063.77788976855,-99.16362719381169
1,18,174836.0,63,0,4,False,False,False,False,True,False,False,False,0,131522.21729200293,25.077937835302006
0,64,130055.0,46,2,1,False,False,False,False,True,False,False,False,0,41960.221746522235,-10.149953671005626
0,45,88707.0,81,0,5,False,False,False,False,True,False,False,False,1,-40735.77887588687,62.33293504056469
0,99,162762.0,52,1,1,False,False,False,False,True,False,False,False,0,107374.22558851048,-1.3214046280081604
0,59,154821.0,77,0,2,True,False,False,False,False,False,False,False,0,91492.22224325003,51.301156718787766
0,53,57248.0,66,5,5,False,False,False,False,False,False,True,False,1,-103653.77838951416,32.89656516125858
1,66,99902.0,54,10,2,False,True,False,False,False,False,False,False,1,-18345.7775313651,6.689645726396204
1,34,93866.0,43,9,2,False,False,True,False,False,False,False,False,1,-30417.781354431496,-13.192306725510873
0,73,172011.0,9,1,5,True,False,False,False,False,False,False,False,0,125872.22123419872,-86.05294567832037
0,90,68138.0,18,2,7,False,False,False,False,True,False,False,False,1,-81873.77625130935,-65.60936321931295
1,32,123246.0,100,8,6,False,False,False,False,False,True,False,False,0,28342.220454949187,99.89364875138043
1,47,124194.0,32,1,7,True,False,False,False,False,False,False,False,0,30238.21947053328,-36.9342341593854
1,78,91213.0,84,3,5,False,False,False,False,False,False,True,False,1,-35723.775197709074,66.27185541521813
1,83,166650.0,99,1,3,False,False,False,False,True,False,False,False,0,115150.2256018694,93.45509597245074
0,75,126469.0,86,1,2,False,False,True,False,False,False,False,False,0,34788.22439507852,69.2855508241352
0,45,138775.0,17,0,7,False,False,False,True,False,False,False,False,0,59400.21864371683,-67.28473622948894
1,49,68901.0,70,7,7,True,False,False,False,False,False,False,False,1,-80347.77866280184,40.729444615935805
1,41,118621.0,7,0,7,False,False,False,False,False,True,False,False,0,19092.217915762696,-86.36475015096532
0,34,109263.0,77,0,1,False,False,True,False,False,False,False,False,1,376.2196968499775,54.309319879559155
0,82,150012.0,83,3,6,False,False,False,False,True,False,False,False,0,81874.22502043942,62.06999022251949
0,37,133850.0,85,9,3,False,False,False,False,False,False,False,True,0,49550.22039433538,69.25439440061066
1,25,81640.0,95,1,6,False,False,True,False,False,False,False,False,1,-54869.78045676928,91.73939734096513
1,52,133214.0,1,9,7,False,False,False,False,False,False,False,True,0,48278.21895911117,-99.54527962588574
1,23,186723.0,42,8,5,False,False,True,False,False,False,False,False,0,155296.21714646663,-17.638050662603305
1,96,92100.0,23,9,3,False,False,False,False,False,False,False,False,1,-33949.77543639968,-56.79976647998967
1,47,69024.0,3,4,5,False,False,False,False,True,False,False,False,1,-80101.78139415139,-93.0787370138923
